product_id,listing_price,sale_price,discount,revenue,price_label
CM6044,12.99,12.99,0.0,1426.3,Budget
FV2875,79.99,79.99,0.0,0.0,Expensive
FW2152,129.99,129.99,0.0,18250.6,Elite
FV2874,79.99,79.99,0.0,7775.03,Expensive
CJ8072,55.99,27.99,0.5,4836.67,Average
CJ8088,49.99,24.99,0.5,4003.4,Average
CK9657,42.99,21.49,0.5,1856.74,Budget
AC7043,99.99,49.99,0.5,4409.12,Elite
FW9783,129.99,129.99,0.0,20590.42,Elite
F35607,149.99,89.99,0.4,11014.78,Elite
CJ8111,42.99,21.49,0.5,2553.01,Budget
CL7446,42.99,21.49,0.5,3249.29,Budget
G26990,149.99,104.99,0.3,12283.83,Elite
CJ0194,59.99,29.99,0.5,701.77,Average
EH0021,39.99,27.99,0.3,2216.81,Budget
B44861,55.99,27.99,0.5,3073.3,Average
EE7610,55.99,33.59,0.4,3446.33,Average
BD7439,79.99,39.99,0.5,791.8,Expensive
F34604,39.99,19.99,0.5,2482.76,Budget
CJ8107,45.99,22.99,0.5,1862.19,Budget
B37550,149.99,74.99,0.5,1754.77,Elite
CJ8069,55.99,27.99,0.5,4584.76,Average
CJ7992,45.99,22.99,0.5,2110.48,Budget
CJ7987,55.99,27.99,0.5,3728.27,Average
F36162,52.99,26.49,0.5,1573.51,Average
G26776,159.99,79.99,0.5,1295.84,Elite
CG6537,79.99,39.99,0.5,2375.41,Expensive
BB9420,229.99,114.99,0.5,1448.87,Elite
CK9660,55.99,27.99,0.5,4433.62,Average
CJ8109,45.99,22.99,0.5,2110.48,Budget
CJ0044,49.99,20.0,0.6,2448.0,Average
CJ8116,45.99,18.4,0.6,2881.44,Budget
CK9445,45.99,22.99,0.5,1489.75,Budget
EF0148,59.99,35.99,0.4,2915.19,Average
CG7123,79.99,39.99,0.5,6910.27,Expensive
EE5677,89.99,53.99,0.4,971.82,Expensive
EE5819,79.99,47.99,0.4,7342.47,Expensive
EE5834,65.99,39.59,0.4,5130.86,Expensive
EE5361,79.99,47.99,0.4,7774.38,Expensive
EE4924,119.99,71.99,0.4,10625.72,Elite
CJ0180,55.99,27.99,0.5,1612.22,Average
F36645,59.99,29.99,0.5,4534.49,Average
AQ0907,189.99,94.99,0.5,13336.6,Elite
CM4930,59.99,59.99,0.0,9934.34,Average
CM4547,24.99,17.49,0.3,62.96,Budget
EE6377,119.99,71.99,0.4,3109.97,Elite
DB0271,49.99,24.99,0.5,2878.85,Average
G27402,119.99,71.99,0.4,2591.64,Elite
EE7843,39.99,23.99,0.4,2245.46,Budget
EG6864,139.99,139.99,0.0,9323.33,Elite
EH0173,79.99,79.99,0.0,4463.44,Expensive
EH2181,129.99,129.99,0.0,14740.87,Elite
FV4529,109.99,109.99,0.0,11086.99,Elite
CM4863,49.99,49.99,0.0,4949.01,Average
EE6894,59.99,35.99,0.4,2008.24,Average
B41823,99.99,49.99,0.5,5488.9,Elite
CI1871,59.99,24.0,0.6,3456.0,Average
B43829,49.99,24.99,0.5,764.69,Average
F35514,229.99,137.99,0.4,19622.18,Elite
B44820,69.99,34.99,0.5,5542.42,Expensive
B44736,59.99,29.99,0.5,4372.54,Average
CM4864,49.99,49.99,0.0,629.87,Average
F34498,59.99,29.99,0.5,3400.87,Average
EE6011,149.99,89.99,0.4,9718.92,Elite
CK9656,42.99,21.49,0.5,3017.2,Budget
CL7360,32.99,16.49,0.5,831.1,Budget
CK9546,39.99,19.99,0.5,3526.24,Budget
S75104,75.99,53.19,0.3,6701.94,Expensive
CK9507,45.99,22.99,0.5,3931.29,Budget
F35598,45.99,27.59,0.4,2731.41,Budget
CL0207,14.99,7.49,0.5,768.47,Budget
CI9700,55.99,22.4,0.6,80.64,Average
CI1704,45.99,18.4,0.6,2351.52,Budget
EE5730,79.99,47.99,0.4,4578.25,Expensive
EE6029,75.99,45.59,0.4,7960.01,Expensive
CQ2406,79.99,79.99,0.0,13822.27,Expensive
EF6552,75.99,75.99,0.0,820.69,Expensive
F36717,55.99,55.99,0.0,7054.74,Average
CL7284,42.99,21.49,0.5,1818.05,Budget
F36424,59.99,59.99,0.0,1943.68,Average
BD7497,79.99,39.99,0.5,1151.71,Expensive
EE7901,45.99,45.99,0.0,1324.51,Budget
EE7905,45.99,45.99,0.0,4304.66,Budget
EE7907,45.99,45.99,0.0,1490.08,Budget
EE7690,49.99,49.99,0.0,1079.78,Average
EE7696,49.99,49.99,0.0,1439.71,Average
EE7382,65.99,39.59,0.4,4133.2,Expensive
EE7693,49.99,49.99,0.0,7378.52,Average
EE7422,49.99,29.99,0.4,215.93,Average
EE7900,45.99,45.99,0.0,6622.56,Budget
EE6151,109.99,65.99,0.4,356.35,Elite
EE5399,79.99,47.99,0.4,86.38,Expensive
EE8153,59.99,35.99,0.4,3368.66,Average
EE6110,75.99,45.59,0.4,1230.93,Expensive
EE7881,65.99,65.99,0.0,5107.63,Expensive
EE6077,75.99,45.59,0.4,3118.36,Expensive
EE7360,59.99,35.99,0.4,842.17,Average
EE7880,65.99,65.99,0.0,7602.05,Expensive
CM5956,29.99,29.99,0.0,4912.36,Budget
EE9648,79.99,47.99,0.4,777.44,Expensive
FV3020,79.99,79.99,0.0,1295.84,Expensive
CM5971,27.99,27.99,0.0,554.2,Budget
CM5963,27.99,27.99,0.0,2065.66,Budget
CM5978,27.99,27.99,0.0,4635.14,Budget
CM5962,27.99,27.99,0.0,201.53,Budget
CM5975,29.99,29.99,0.0,2375.21,Budget
CM5961,27.99,27.99,0.0,1410.7,Budget
CM5974,29.99,29.99,0.0,2375.21,Budget
CM5990,29.99,29.99,0.0,1025.66,Budget
CM5979,27.99,27.99,0.0,906.88,Budget
AQ0863,79.99,79.99,0.0,2447.69,Expensive
CJ8104,49.99,24.99,0.5,2294.08,Average
CM5965,27.99,27.99,0.0,3929.8,Budget
CL7519,52.99,31.79,0.4,4692.2,Average
EE5108,129.99,77.99,0.4,6036.43,Elite
CL9930,35.99,21.59,0.4,427.48,Budget
EF0815,79.99,79.99,0.0,8638.92,Expensive
CL9935,27.99,16.79,0.4,2145.76,Budget
CM4795,39.99,31.99,0.2,2360.86,Budget
F35061,79.99,39.99,0.5,863.78,Expensive
CM4978,24.99,24.99,0.0,3148.74,Budget
EG1686,149.99,149.99,0.0,22138.52,Elite
FV2838,119.99,119.99,0.0,17710.52,Elite
EF4344,119.99,119.99,0.0,9287.23,Elite
EH0188,109.99,109.99,0.0,2573.77,Elite
EE6037,75.99,45.59,0.4,1312.99,Expensive
CM0039,14.99,8.99,0.4,938.56,Budget
G27636,79.99,79.99,0.0,575.93,Expensive
F34392,45.99,27.59,0.4,2582.42,Budget
EG1728,199.99,199.99,0.0,9719.51,Elite
DB1758,69.99,34.99,0.5,251.93,Expensive
CI1822,47.99,23.99,0.5,2159.1,Average
CI9830,59.99,24.0,0.6,1339.2,Average
DB1459,55.99,27.99,0.5,1158.79,Average
EG5947,129.99,64.99,0.5,3626.44,Elite
B44809,79.99,39.99,0.5,6478.38,Expensive
CG4044,49.99,24.99,0.5,3598.56,Average
CI9931,55.99,27.99,0.5,4685.53,Average
F35025,19.99,9.99,0.5,53.95,Budget
B96344,79.99,39.99,0.5,3887.03,Expensive
CL7543,55.99,27.99,0.5,2619.86,Average
F35560,79.99,39.99,0.5,7126.22,Expensive
CL7399,55.99,27.99,0.5,2116.04,Average
CL7509,49.99,24.99,0.5,3508.6,Average
EF3500,219.99,109.99,0.5,1979.82,Elite
EE8024,59.99,29.99,0.5,161.95,Average
EE3655,159.99,79.99,0.5,5039.37,Elite
EE8447,55.99,27.99,0.5,4735.91,Average
CL7426,45.99,22.99,0.5,1365.61,Budget
EF9182,75.99,45.59,0.4,5087.84,Expensive
EE6317,75.99,45.59,0.4,4677.53,Expensive
EF3836,199.99,199.99,0.0,18359.08,Elite
FW5351,109.99,109.99,0.0,10493.05,Elite
DB0958,79.99,39.99,0.5,647.84,Expensive
CI9939,45.99,22.99,0.5,1200.08,Budget
BD7577,79.99,39.99,0.5,575.86,Expensive
BB7828,79.99,39.99,0.5,2015.5,Expensive
DB3530,69.99,34.99,0.5,5731.36,Expensive
F34864,59.99,29.99,0.5,3940.69,Average
CJ8087,49.99,24.99,0.5,44.98,Average
F34568,45.99,22.99,0.5,1158.7,Budget
B41812,99.99,49.99,0.5,5668.87,Elite
CL7310,35.99,17.99,0.5,680.02,Budget
CL7397,55.99,27.99,0.5,4282.47,Average
CL7624,45.99,27.59,0.4,347.63,Budget
CL7573,55.99,27.99,0.5,3577.12,Average
BB7716,65.99,32.99,0.5,4572.41,Expensive
EE6318,75.99,45.59,0.4,574.43,Expensive
BC0020,59.99,29.99,0.5,3940.69,Average
CI9699,55.99,27.99,0.5,2720.63,Average
CJ8027,39.99,19.99,0.5,2698.65,Budget
B37736,75.99,37.99,0.5,4308.07,Expensive
D97080,129.99,64.99,0.5,7603.83,Elite
CL7308,35.99,17.99,0.5,32.38,Budget
G27464,119.99,59.99,0.5,2699.55,Elite
CL9966,27.99,16.79,0.4,1722.65,Budget
BD7480,79.99,47.99,0.4,2936.99,Expensive
CI1823,47.99,23.99,0.5,3713.65,Average
DB0961,79.99,39.99,0.5,4822.79,Expensive
CQ2896,109.99,54.99,0.5,6334.85,Elite
B41649,79.99,39.99,0.5,6478.38,Expensive
CQ1711,69.99,34.99,0.5,1700.51,Expensive
CI9992,49.99,24.99,0.5,1304.48,Average
B37725,79.99,79.99,0.0,3599.55,Expensive
CI9831,59.99,29.99,0.5,2807.06,Average
BB7613,59.99,29.99,0.5,4048.65,Average
CK1229,42.99,21.49,0.5,2978.51,Budget
BB7829,79.99,39.99,0.5,4030.99,Expensive
B44821,69.99,34.99,0.5,3904.88,Expensive
CJ7975,52.99,26.49,0.5,4625.15,Average
B43651,59.99,29.99,0.5,1889.37,Average
F35012,69.99,34.99,0.5,3715.94,Expensive
CJ8106,49.99,24.99,0.5,269.89,Average
EF8729,75.99,75.99,0.0,11763.25,Expensive
BD7932,75.99,37.99,0.5,1914.7,Expensive
CL7606,42.99,21.49,0.5,696.28,Budget
FV6448,109.99,109.99,0.0,2573.77,Elite
G27639,79.99,79.99,0.0,13678.29,Expensive
CK9569,37.99,18.99,0.5,1469.83,Budget
EE3649,159.99,79.99,0.5,4463.44,Elite
CK9829,27.99,13.99,0.5,478.46,Budget
CG5801,79.99,39.99,0.5,4390.9,Expensive
CJ0027,42.99,21.49,0.5,309.46,Budget
CJ0070,42.99,21.49,0.5,3597.43,Budget
CJ8989,49.99,24.99,0.5,449.82,Average
BB7067,59.99,29.99,0.5,1025.66,Average
B41810,99.99,49.99,0.5,5488.9,Elite
G26778,159.99,79.99,0.5,11662.54,Elite
CJ8103,49.99,24.99,0.5,2159.14,Average
EE6876,159.99,95.99,0.4,12958.65,Elite
EE7246,79.99,47.99,0.4,863.82,Expensive
CK9805,49.99,24.99,0.5,3193.72,Average
EE5883,129.99,77.99,0.4,9545.98,Elite
CK9785,59.99,29.99,0.5,4102.63,Average
CK9802,49.99,24.99,0.5,3688.52,Average
CK9860,49.99,24.99,0.5,2788.88,Average
EF1413,159.99,95.99,0.4,1036.69,Elite
G27309,49.99,29.99,0.4,4480.51,Average
EE6436,129.99,77.99,0.4,4772.99,Elite
EG8300,65.99,46.19,0.3,2826.83,Expensive
CM5922,39.99,27.99,0.3,2720.63,Budget
CM4854,49.99,49.99,0.0,2339.53,Average
B43814,49.99,49.99,0.0,8638.27,Average
AC7045,99.99,49.99,0.5,4229.15,Elite
D96746,79.99,39.99,0.5,7054.24,Expensive
EE3654,159.99,79.99,0.5,9934.76,Elite
G26806,159.99,79.99,0.5,6623.17,Elite
CQ1179,79.99,39.99,0.5,2591.35,Expensive
EE7840,39.99,39.99,0.0,6118.47,Budget
EE4277,119.99,83.99,0.3,8466.19,Elite
F35377,45.99,45.99,0.0,4139.1,Budget
B37919,119.99,59.99,0.5,5183.14,Elite
EG2363,159.99,159.99,0.0,21886.63,Elite
CG3820,59.99,29.99,0.5,1889.37,Average
DB1560,69.99,34.99,0.5,1448.59,Expensive
F34428,59.99,59.99,0.0,6262.96,Average
F36994,55.99,27.99,0.5,4786.29,Average
B41648,79.99,39.99,0.5,0.0,Expensive
B37959,75.99,37.99,0.5,4444.83,Expensive
BB6744,89.99,36.0,0.6,129.6,Expensive
DB3588,69.99,34.99,0.5,5227.51,Expensive
F34563,45.99,22.99,0.5,1158.7,Budget
F36208,59.99,29.99,0.5,3292.9,Average
CL7342,29.99,14.99,0.5,1079.28,Budget
EE9721,49.99,24.99,0.5,3013.79,Average
FV2480,139.99,139.99,0.0,0.0,Elite
EE5590,89.99,53.99,0.4,8163.29,Expensive
BB6918,65.99,32.99,0.5,5641.29,Expensive
EE9513,79.99,39.99,0.5,3239.19,Expensive
CP8828,52.99,26.49,0.5,1478.14,Average
CP9344,79.99,39.99,0.5,6262.43,Expensive
F36171,52.99,26.49,0.5,95.36,Average
CI9976,52.99,26.49,0.5,4386.74,Average
CI9701,55.99,27.99,0.5,604.58,Average
B44806,79.99,39.99,0.5,5614.6,Expensive
EE4577,75.99,45.59,0.4,4923.72,Expensive
BZ0109,129.99,52.0,0.6,4118.4,Elite
F34571,45.99,22.99,0.5,3641.62,Budget
CJ8014,49.99,24.99,0.5,3283.69,Average
CP8822,52.99,26.49,0.5,47.68,Average
F36242,69.99,34.99,0.5,2078.41,Expensive
CJ8074,49.99,24.99,0.5,2204.12,Average
CJ8015,49.99,24.99,0.5,1754.3,Average
CJ8114,42.99,21.49,0.5,1934.1,Budget
CJ8075,49.99,24.99,0.5,3823.47,Average
F35444,79.99,39.99,0.5,3239.19,Expensive
EE5508,119.99,71.99,0.4,12310.29,Elite
CJ7991,55.99,27.99,0.5,4786.29,Average
CL7312,35.99,17.99,0.5,323.82,Budget
CL7611,37.99,18.99,0.5,307.64,Budget
CK9605,45.99,22.99,0.5,2689.83,Budget
CK9481,42.99,21.49,0.5,1044.41,Budget
CK9505,45.99,22.99,0.5,1903.57,Budget
CK9485,39.99,19.99,0.5,2338.83,Budget
CL7489,39.99,19.99,0.5,179.91,Budget
CL9947,27.99,16.79,0.4,2871.09,Budget
EE5668,119.99,71.99,0.4,3109.97,Elite
CK9539,35.99,17.99,0.5,777.17,Budget
CI1702,45.99,18.4,0.6,960.48,Budget
CI1812,49.99,20.0,0.6,108.0,Average
FV4298,109.99,109.99,0.0,4949.55,Elite
CI1739,49.99,20.0,0.6,1404.0,Average
CI1935,45.99,18.4,0.6,0.0,Budget
B37266,189.99,94.99,0.5,3077.68,Elite
B37955,75.99,37.99,0.5,820.58,Expensive
BD7842,79.99,39.99,0.5,5254.69,Expensive
BD7528,79.99,39.99,0.5,791.8,Expensive
BD7840,89.99,44.99,0.5,7774.27,Expensive
CI1738,49.99,20.0,0.6,3060.0,Average
AQ0535,89.99,44.99,0.5,4049.1,Expensive
FV2484,139.99,139.99,0.0,3527.75,Elite
EE8137,49.99,29.99,0.4,3508.83,Average
CL7455,52.99,31.79,0.4,4863.87,Average
EE9267,89.99,53.99,0.4,6414.01,Expensive
FW5365,129.99,129.99,0.0,19186.52,Elite
CJ0177,55.99,27.99,0.5,2216.81,Average
EE8445,55.99,33.59,0.4,3385.87,Average
CJ0212,45.99,22.99,0.5,1738.04,Budget
EE7917,59.99,35.99,0.4,1295.64,Average
EF0586,79.99,47.99,0.4,7860.76,Expensive
EE7599,55.99,33.59,0.4,1813.86,Average
F34403,229.99,137.99,0.4,15399.68,Elite
EF1157,169.99,169.99,0.0,3977.77,Elite
F34407,149.99,89.99,0.4,0.0,Elite
G26942,119.99,71.99,0.4,5572.03,Elite
F35379,45.99,27.59,0.4,3029.38,Budget
F35382,65.99,39.59,0.4,926.41,Expensive
F35378,45.99,27.59,0.4,148.99,Budget
F34400,65.99,39.59,0.4,3420.58,Expensive
EG4009,59.99,59.99,0.0,9610.4,Average
EE8489,219.99,131.99,0.4,2138.24,Elite
BD7479,79.99,47.99,0.4,431.91,Expensive
EE7763,89.99,53.99,0.4,2332.37,Expensive
BC0975,59.99,29.99,0.5,4480.51,Average
EF8730,75.99,45.59,0.4,3036.29,Expensive
EE7762,89.99,53.99,0.4,5928.1,Expensive
EE4937,119.99,71.99,0.4,1684.57,Elite
EE8973,65.99,39.59,0.4,3278.05,Expensive
EE8331,69.99,41.99,0.4,1209.31,Expensive
EE4762,79.99,47.99,0.4,1986.79,Expensive
EE7163,75.99,45.59,0.4,1887.43,Expensive
EE6257,119.99,71.99,0.4,1554.98,Elite
EE4445,75.99,45.59,0.4,5416.09,Expensive
EE4443,75.99,45.59,0.4,1887.43,Expensive
EF2102,79.99,47.99,0.4,5873.98,Expensive
CM0011,59.99,29.99,0.5,593.8,Average
B22747,59.99,29.99,0.5,4264.58,Average
CM7988,109.99,44.0,0.6,237.6,Elite
BB9280,99.99,49.99,0.5,1169.77,Elite
BC0973,59.99,35.99,0.4,1489.99,Average
CL7287,42.99,21.49,0.5,502.87,Budget
EE5790,139.99,83.99,0.4,7407.92,Elite
CL0235,29.99,14.99,0.5,1537.97,Budget
EF1344,179.99,125.99,0.3,15421.18,Elite
G27506,179.99,125.99,0.3,22451.42,Elite
F35373,59.99,59.99,0.0,1943.68,Average
F34394,45.99,45.99,0.0,2235.11,Budget
DB3405,79.99,47.99,0.4,8033.53,Expensive
CK9474,55.99,27.99,0.5,4332.85,Average
EF8329,59.99,35.99,0.4,971.73,Average
CL9983,42.99,21.49,0.5,1740.69,Budget
EF0021,49.99,29.99,0.4,4318.56,Average
EF8348,39.99,23.99,0.4,1295.46,Budget
CL9985,42.99,21.49,0.5,386.82,Budget
EF8211,45.99,27.59,0.4,198.65,Budget
CL9990,47.99,28.79,0.4,103.64,Average
EF8208,65.99,39.59,0.4,5914.75,Expensive
EF1619,45.99,45.99,0.0,7036.47,Budget
EG7224,59.99,59.99,0.0,9502.42,Average
CL9979,47.99,28.79,0.4,829.15,Average
EF1958,45.99,45.99,0.0,2317.9,Budget
EF1806,65.99,65.99,0.0,8789.87,Expensive
EE9573,59.99,59.99,0.0,2159.64,Average
EF1957,45.99,45.99,0.0,3476.84,Budget
EF1634,59.99,59.99,0.0,1619.73,Average
EE9577,59.99,59.99,0.0,2159.64,Average
G28550,65.99,65.99,0.0,7245.7,Expensive
G28551,65.99,65.99,0.0,9265.0,Expensive
EG7155,59.99,59.99,0.0,0.0,Average
EF1809,69.99,69.99,0.0,3275.53,Expensive
EG0963,59.99,59.99,0.0,1295.78,Average
CM5919,49.99,39.99,0.2,1151.71,Average
EF1664,109.99,109.99,0.0,11680.94,Elite
BZ0084,79.99,39.99,0.5,575.86,Expensive
CM5920,49.99,39.99,0.2,6622.34,Average
CM5921,49.99,39.99,0.2,6838.29,Average
EF2778,109.99,54.99,0.5,3563.35,Elite
F34053,79.99,39.99,0.5,4678.83,Expensive
B27788,59.99,29.99,0.5,2321.23,Average
B37945,79.99,39.99,0.5,5686.58,Expensive
B37846,85.99,42.99,0.5,7660.82,Expensive
B96323,79.99,39.99,0.5,1943.51,Expensive
DB3143,69.99,34.99,0.5,125.96,Expensive
B41825,109.99,54.99,0.5,5740.96,Elite
F36630,139.99,69.99,0.5,1007.86,Elite
B37787,129.99,64.99,0.5,467.93,Elite
DB3329,99.99,49.99,0.5,2609.48,Elite
G27808,79.99,39.99,0.5,3311.17,Expensive
DB2609,85.99,42.99,0.5,5571.5,Expensive
CJ9009,39.99,19.99,0.5,863.57,Budget
CL0233,8.99,4.49,0.5,290.95,Budget
CI1719,45.99,22.99,0.5,4014.05,Budget
CM0106,9.99,4.99,0.5,8.98,Budget
CK9437,42.99,21.49,0.5,270.77,Budget
F34579,55.99,27.99,0.5,906.88,Average
F34578,55.99,27.99,0.5,50.38,Average
F36629,49.99,24.99,0.5,2384.05,Average
CQ2330,69.99,34.99,0.5,4660.67,Expensive
DA9854,55.99,27.99,0.5,1108.4,Average
CL9937,27.99,16.79,0.4,2659.54,Budget
CQ2358,89.99,44.99,0.5,3968.12,Expensive
DB0959,79.99,39.99,0.5,6118.47,Expensive
DB1592,59.99,29.99,0.5,2321.23,Average
CQ2630,129.99,64.99,0.5,4211.35,Elite
B41736,119.99,59.99,0.5,2483.59,Elite
CQ2809,79.99,39.99,0.5,3455.14,Expensive
B41671,79.99,39.99,0.5,3887.03,Expensive
B41719,119.99,59.99,0.5,7558.74,Elite
B37633,149.99,74.99,0.5,2159.71,Elite
B75680,79.99,39.99,0.5,1439.64,Expensive
B37995,89.99,44.99,0.5,4939.9,Expensive
B41766,99.99,49.99,0.5,5218.96,Elite
B38003,89.99,44.99,0.5,890.8,Expensive
B27786,59.99,29.99,0.5,1619.46,Average
B37827,79.99,39.99,0.5,3743.06,Expensive
B37364,129.99,64.99,0.5,5849.1,Elite
B42000,79.99,39.99,0.5,143.96,Expensive
DB2736,89.99,44.99,0.5,4049.1,Expensive
BD7816,75.99,37.99,0.5,136.76,Expensive
DB3276,79.99,39.99,0.5,215.95,Expensive
BD7778,99.99,49.99,0.5,8098.38,Elite
G27934,189.99,94.99,0.5,11284.81,Elite
DB3565,85.99,42.99,0.5,3636.95,Expensive
F35627,65.99,39.59,0.4,4489.51,Expensive
F99866,109.99,54.99,0.5,4553.17,Elite
F34038,79.99,39.99,0.5,4030.99,Expensive
DB1464,55.99,27.99,0.5,4332.85,Average
CJ3406,59.99,29.99,0.5,1781.41,Average
CI9718,59.99,29.99,0.5,0.0,Average
DA9305,59.99,29.99,0.5,2105.3,Average
B44650,55.99,27.99,0.5,1712.99,Average
AC7044,99.99,49.99,0.5,7018.6,Elite
CJ8055,59.99,29.99,0.5,539.82,Average
B43642,59.99,29.99,0.5,107.96,Average
CJ8100,49.99,24.99,0.5,2518.99,Average
CJ8028,39.99,19.99,0.5,1079.46,Budget
CL7474,47.99,23.99,0.5,777.28,Average
EF9181,75.99,45.59,0.4,6811.15,Expensive
CK9671,59.99,29.99,0.5,4750.42,Average
EE5855,129.99,77.99,0.4,13757.44,Elite
EE5317,109.99,65.99,0.4,9740.12,Elite
EE5621,109.99,65.99,0.4,3088.33,Elite
EE4471,75.99,45.59,0.4,4595.47,Expensive
EE4446,75.99,45.59,0.4,984.74,Expensive
EE4988,109.99,65.99,0.4,10452.82,Elite
EE7741,129.99,77.99,0.4,7299.86,Elite
EE7235,79.99,47.99,0.4,5096.54,Expensive
EE4962,75.99,45.59,0.4,0.0,Expensive
EE4989,109.99,65.99,0.4,4276.15,Elite
F36760,119.99,71.99,0.4,11662.38,Elite
BD7316,89.99,44.99,0.5,1619.64,Expensive
EE7162,75.99,45.59,0.4,2954.23,Expensive
EE7238,79.99,47.99,0.4,5355.68,Expensive
CM6085,14.99,14.99,0.0,566.62,Budget
BC1037,79.99,39.99,0.5,6478.38,Expensive
CL7629,26.99,18.89,0.3,2856.17,Budget
B41529,69.99,34.99,0.5,3023.14,Expensive
CL9920,29.99,17.99,0.4,1036.22,Budget
B37727,75.99,37.99,0.5,2735.28,Expensive
AQ1022,89.99,44.99,0.5,809.82,Expensive
D96745,79.99,39.99,0.5,1511.62,Expensive
BD7843,79.99,39.99,0.5,2879.28,Expensive
CL9922,29.99,17.99,0.4,1651.48,Budget
CK9593,52.99,26.49,0.5,1668.87,Average
F34037,79.99,39.99,0.5,3383.15,Expensive
EE9812,65.99,39.59,0.4,1282.72,Expensive
F34608,55.99,27.99,0.5,1864.13,Average
F99253,45.99,22.99,0.5,1075.93,Budget
F36204,59.99,29.99,0.5,4804.4,Average
B79773,55.99,27.99,0.5,957.26,Average
B43743,55.99,27.99,0.5,453.44,Average
B79774,55.99,27.99,0.5,201.53,Average
CL0208,14.99,7.49,0.5,485.35,Budget
EE6664,89.99,53.99,0.4,7580.2,Expensive
CM7593,99.99,59.99,0.4,1079.82,Elite
CM0037,47.99,28.79,0.4,1088.26,Average
EH1294,129.99,90.99,0.3,8844.23,Elite
FV4300,109.99,109.99,0.0,13462.78,Elite
B41677,79.99,39.99,0.5,2519.37,Expensive
CL7540,49.99,24.99,0.5,1079.57,Average
F34944,69.99,34.99,0.5,3275.06,Expensive
CL7625,45.99,27.59,0.4,496.62,Budget
CL7510,49.99,24.99,0.5,3913.43,Average
CL7512,49.99,24.99,0.5,3733.51,Average
EE9894,89.99,44.99,0.5,6154.63,Expensive
F35606,149.99,89.99,0.4,5507.39,Elite
CK9842,27.99,16.79,0.4,90.67,Budget
CK9810,24.99,12.49,0.5,1124.1,Budget
CK9787,59.99,29.99,0.5,1241.59,Average
CK9812,24.99,12.49,0.5,517.09,Budget
CL9975,45.99,27.59,0.4,2880.4,Budget
G26170,129.99,77.99,0.4,140.38,Elite
F97258,169.99,101.99,0.4,7894.03,Elite
CL9980,42.99,25.79,0.4,3435.23,Budget
EG2066,27.99,27.99,0.0,4937.44,Budget
CL9981,42.99,25.79,0.4,3388.81,Budget
CM5995,35.99,35.99,0.0,1036.51,Budget
AC8133,109.99,65.99,0.4,10452.82,Elite
EE3656,129.99,64.99,0.5,3626.44,Elite
G27274,79.99,47.99,0.4,3541.66,Expensive
G28372,99.99,59.99,0.4,215.96,Elite
EG1188,89.99,89.99,0.0,8261.08,Expensive
G27364,99.99,59.99,0.4,5399.1,Elite
G28583,99.99,59.99,0.4,3131.48,Elite
EF0582,79.99,47.99,0.4,2936.99,Expensive
CL7522,52.99,31.79,0.4,1945.55,Average
CM0040,14.99,8.99,0.4,161.82,Budget
CL9940,32.99,19.79,0.4,2244.19,Budget
EE5107,149.99,89.99,0.4,11176.76,Elite
DA9853,55.99,33.59,0.4,4655.57,Average
CG5675,69.99,41.99,0.4,7482.62,Expensive
EE5357,79.99,47.99,0.4,1986.79,Expensive
CL7641,26.99,18.89,0.3,2788.16,Budget
EE5451,75.99,45.59,0.4,492.37,Expensive
CK9458,49.99,24.99,0.5,539.78,Average
EE4444,75.99,45.59,0.4,5580.22,Expensive
G28970,59.99,35.99,0.4,453.47,Average
EE6378,119.99,71.99,0.4,1166.24,Elite
BB9890,45.99,22.99,0.5,3103.65,Budget
EF2511,65.99,39.59,0.4,4560.77,Expensive
F36393,59.99,35.99,0.4,1749.11,Average
CL7275,49.99,29.99,0.4,5236.25,Average
EE7906,45.99,27.59,0.4,943.58,Budget
EE7908,45.99,27.59,0.4,3625.33,Budget
EE7681,65.99,39.59,0.4,1353.98,Expensive
EE7680,65.99,39.59,0.4,2422.91,Expensive
EF5887,79.99,55.99,0.3,403.13,Expensive
EE9675,59.99,35.99,0.4,3239.1,Average
EG8323,109.99,76.99,0.3,4988.95,Elite
FV4417,99.99,99.99,0.0,179.98,Elite
EG3493,69.99,55.99,0.2,4333.63,Expensive
EE9717,49.99,24.99,0.5,3598.56,Average
CM4938,47.99,38.39,0.2,2349.47,Average
G27276,79.99,47.99,0.4,7601.62,Expensive
B37789,129.99,64.99,0.5,4445.32,Elite
F36993,65.99,32.99,0.5,2672.19,Expensive
CM4773,42.99,34.39,0.2,4952.16,Budget
BB1879,139.99,56.0,0.6,8668.8,Elite
BB1878,139.99,56.0,0.6,9777.6,Elite
BA9109,139.99,56.0,0.6,1512.0,Elite
BB6079,139.99,56.0,0.6,5644.8,Elite
BY2405,139.99,56.0,0.6,1612.8,Elite
CJ8985,45.99,22.99,0.5,4014.05,Budget
CL9949,27.99,16.79,0.4,211.55,Budget
CM0041,14.99,8.99,0.4,388.37,Budget
CK1083,59.99,29.99,0.5,0.0,Average
CL0213,11.99,5.99,0.5,420.5,Budget
B43659,65.99,32.99,0.5,3206.63,Expensive
BC0516,129.99,129.99,0.0,14506.88,Elite
BB9426,149.99,74.99,0.5,11203.51,Elite
F34426,59.99,35.99,0.4,3239.1,Average
BD7810,119.99,59.99,0.5,1943.68,Elite
B44699,49.99,49.99,0.0,4859.03,Average
EF8373,45.99,27.59,0.4,2582.42,Budget
